,id,title,release_date,vote_average,vote_count
9593,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9594,13,Forrest Gump,1994-06-23,8.5,24678
9595,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9596,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9597,769,GoodFellas,1990-09-12,8.5,11263
9598,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9599,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9600,238,The Godfather,1972-03-14,8.7,17965
9601,278,The Shawshank Redemption,1994-09-23,8.7,23805
9602,240,The Godfather Part II,1974-12-20,8.6,10843
9603,772071,Cuando Sea Joven,2022-09-14,8.5,236
9604,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9605,424,Schindler's List,1993-12-15,8.6,14078
9606,129,Spirited Away,2001-07-20,8.5,14314
9607,389,12 Angry Men,1957-04-10,8.5,7280
9608,372058,Your Name.,2016-08-26,8.5,9854
9609,496243,Parasite,2019-05-30,8.5,15751
9610,155,The Dark Knight,2008-07-14,8.5,29734
9611,497,The Green Mile,1999-12-10,8.5,15416
9612,680,Pulp Fiction,1994-09-10,8.5,25189
9613,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9614,13,Forrest Gump,1994-06-23,8.5,24678
9615,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9616,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9617,769,GoodFellas,1990-09-12,8.5,11263
9618,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9619,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9620,238,The Godfather,1972-03-14,8.7,17965
9621,278,The Shawshank Redemption,1994-09-23,8.7,23805
9622,240,The Godfather Part II,1974-12-20,8.6,10843
9623,772071,Cuando Sea Joven,2022-09-14,8.5,236
9624,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9625,424,Schindler's List,1993-12-15,8.6,14078
9626,129,Spirited Away,2001-07-20,8.5,14314
9627,389,12 Angry Men,1957-04-10,8.5,7280
9628,372058,Your Name.,2016-08-26,8.5,9854
9629,496243,Parasite,2019-05-30,8.5,15751
9630,155,The Dark Knight,2008-07-14,8.5,29734
9631,497,The Green Mile,1999-12-10,8.5,15416
9632,680,Pulp Fiction,1994-09-10,8.5,25189
9633,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9634,13,Forrest Gump,1994-06-23,8.5,24678
9635,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9636,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9637,769,GoodFellas,1990-09-12,8.5,11263
9638,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9639,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9640,238,The Godfather,1972-03-14,8.7,17965
9641,278,The Shawshank Redemption,1994-09-23,8.7,23805
9642,240,The Godfather Part II,1974-12-20,8.6,10843
9643,772071,Cuando Sea Joven,2022-09-14,8.5,236
9644,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9645,424,Schindler's List,1993-12-15,8.6,14078
9646,129,Spirited Away,2001-07-20,8.5,14314
9647,389,12 Angry Men,1957-04-10,8.5,7280
9648,372058,Your Name.,2016-08-26,8.5,9854
9649,496243,Parasite,2019-05-30,8.5,15751
9650,155,The Dark Knight,2008-07-14,8.5,29734
9651,497,The Green Mile,1999-12-10,8.5,15416
9652,680,Pulp Fiction,1994-09-10,8.5,25189
9653,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9654,13,Forrest Gump,1994-06-23,8.5,24678
9655,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9656,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9657,769,GoodFellas,1990-09-12,8.5,11263
9658,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9659,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9660,238,The Godfather,1972-03-14,8.7,17965
9661,278,The Shawshank Redemption,1994-09-23,8.7,23805
9662,240,The Godfather Part II,1974-12-20,8.6,10843
9663,772071,Cuando Sea Joven,2022-09-14,8.5,236
9664,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9665,424,Schindler's List,1993-12-15,8.6,14078
9666,129,Spirited Away,2001-07-20,8.5,14314
9667,389,12 Angry Men,1957-04-10,8.5,7280
9668,372058,Your Name.,2016-08-26,8.5,9854
9669,496243,Parasite,2019-05-30,8.5,15751
9670,155,The Dark Knight,2008-07-14,8.5,29734
9671,497,The Green Mile,1999-12-10,8.5,15416
9672,680,Pulp Fiction,1994-09-10,8.5,25189
9673,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9674,13,Forrest Gump,1994-06-23,8.5,24678
9675,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9676,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9677,769,GoodFellas,1990-09-12,8.5,11263
9678,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9679,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9680,238,The Godfather,1972-03-14,8.7,17965
9681,278,The Shawshank Redemption,1994-09-23,8.7,23805
9682,240,The Godfather Part II,1974-12-20,8.6,10843
9683,772071,Cuando Sea Joven,2022-09-14,8.5,236
9684,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9685,424,Schindler's List,1993-12-15,8.6,14078
9686,129,Spirited Away,2001-07-20,8.5,14314
9687,389,12 Angry Men,1957-04-10,8.5,7280
9688,372058,Your Name.,2016-08-26,8.5,9854
9689,496243,Parasite,2019-05-30,8.5,15751
9690,155,The Dark Knight,2008-07-14,8.5,29734
9691,497,The Green Mile,1999-12-10,8.5,15416
9692,680,Pulp Fiction,1994-09-10,8.5,25189
9693,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9694,13,Forrest Gump,1994-06-23,8.5,24678
9695,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9696,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9697,769,GoodFellas,1990-09-12,8.5,11263
9698,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9699,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9700,238,The Godfather,1972-03-14,8.7,17965
9701,278,The Shawshank Redemption,1994-09-23,8.7,23805
9702,240,The Godfather Part II,1974-12-20,8.6,10843
9703,772071,Cuando Sea Joven,2022-09-14,8.5,236
9704,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9705,424,Schindler's List,1993-12-15,8.6,14078
9706,129,Spirited Away,2001-07-20,8.5,14314
9707,389,12 Angry Men,1957-04-10,8.5,7280
9708,372058,Your Name.,2016-08-26,8.5,9854
9709,496243,Parasite,2019-05-30,8.5,15751
9710,155,The Dark Knight,2008-07-14,8.5,29734
9711,497,The Green Mile,1999-12-10,8.5,15416
9712,680,Pulp Fiction,1994-09-10,8.5,25189
9713,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9714,13,Forrest Gump,1994-06-23,8.5,24678
9715,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9716,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9717,769,GoodFellas,1990-09-12,8.5,11263
9718,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9719,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9720,238,The Godfather,1972-03-14,8.7,17965
9721,278,The Shawshank Redemption,1994-09-23,8.7,23805
9722,240,The Godfather Part II,1974-12-20,8.6,10843
9723,772071,Cuando Sea Joven,2022-09-14,8.5,236
9724,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9725,424,Schindler's List,1993-12-15,8.6,14078
9726,129,Spirited Away,2001-07-20,8.5,14314
9727,389,12 Angry Men,1957-04-10,8.5,7280
9728,372058,Your Name.,2016-08-26,8.5,9854
9729,496243,Parasite,2019-05-30,8.5,15751
9730,155,The Dark Knight,2008-07-14,8.5,29734
9731,497,The Green Mile,1999-12-10,8.5,15416
9732,680,Pulp Fiction,1994-09-10,8.5,25189
9733,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9734,13,Forrest Gump,1994-06-23,8.5,24678
9735,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9736,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9737,769,GoodFellas,1990-09-12,8.5,11263
9738,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9739,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9740,238,The Godfather,1972-03-14,8.7,17965
9741,278,The Shawshank Redemption,1994-09-23,8.7,23805
9742,240,The Godfather Part II,1974-12-20,8.6,10843
9743,772071,Cuando Sea Joven,2022-09-14,8.5,236
9744,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9745,424,Schindler's List,1993-12-15,8.6,14078
9746,129,Spirited Away,2001-07-20,8.5,14314
9747,389,12 Angry Men,1957-04-10,8.5,7280
9748,372058,Your Name.,2016-08-26,8.5,9854
9749,496243,Parasite,2019-05-30,8.5,15751
9750,155,The Dark Knight,2008-07-14,8.5,29734
9751,497,The Green Mile,1999-12-10,8.5,15416
9752,680,Pulp Fiction,1994-09-10,8.5,25189
9753,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9754,13,Forrest Gump,1994-06-23,8.5,24678
9755,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9756,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9757,769,GoodFellas,1990-09-12,8.5,11263
9758,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9759,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9760,238,The Godfather,1972-03-14,8.7,17965
9761,278,The Shawshank Redemption,1994-09-23,8.7,23805
9762,240,The Godfather Part II,1974-12-20,8.6,10843
9763,772071,Cuando Sea Joven,2022-09-14,8.5,236
9764,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9765,424,Schindler's List,1993-12-15,8.6,14078
9766,129,Spirited Away,2001-07-20,8.5,14314
9767,389,12 Angry Men,1957-04-10,8.5,7280
9768,372058,Your Name.,2016-08-26,8.5,9854
9769,496243,Parasite,2019-05-30,8.5,15751
9770,155,The Dark Knight,2008-07-14,8.5,29734
9771,497,The Green Mile,1999-12-10,8.5,15416
9772,680,Pulp Fiction,1994-09-10,8.5,25189
9773,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9774,13,Forrest Gump,1994-06-23,8.5,24678
9775,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9776,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9777,769,GoodFellas,1990-09-12,8.5,11263
9778,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9779,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9780,238,The Godfather,1972-03-14,8.7,17965
9781,278,The Shawshank Redemption,1994-09-23,8.7,23805
9782,240,The Godfather Part II,1974-12-20,8.6,10843
9783,772071,Cuando Sea Joven,2022-09-14,8.5,236
9784,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9785,424,Schindler's List,1993-12-15,8.6,14078
9786,129,Spirited Away,2001-07-20,8.5,14314
9787,389,12 Angry Men,1957-04-10,8.5,7280
9788,372058,Your Name.,2016-08-26,8.5,9854
9789,496243,Parasite,2019-05-30,8.5,15751
9790,155,The Dark Knight,2008-07-14,8.5,29734
9791,497,The Green Mile,1999-12-10,8.5,15416
9792,680,Pulp Fiction,1994-09-10,8.5,25189
9793,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9794,13,Forrest Gump,1994-06-23,8.5,24678
9795,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9796,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9797,769,GoodFellas,1990-09-12,8.5,11263
9798,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9799,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9800,238,The Godfather,1972-03-14,8.7,17965
9801,278,The Shawshank Redemption,1994-09-23,8.7,23805
9802,240,The Godfather Part II,1974-12-20,8.6,10843
9803,772071,Cuando Sea Joven,2022-09-14,8.5,236
9804,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9805,424,Schindler's List,1993-12-15,8.6,14078
9806,129,Spirited Away,2001-07-20,8.5,14314
9807,389,12 Angry Men,1957-04-10,8.5,7280
9808,372058,Your Name.,2016-08-26,8.5,9854
9809,496243,Parasite,2019-05-30,8.5,15751
9810,155,The Dark Knight,2008-07-14,8.5,29734
9811,497,The Green Mile,1999-12-10,8.5,15416
9812,680,Pulp Fiction,1994-09-10,8.5,25189
9813,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9814,13,Forrest Gump,1994-06-23,8.5,24678
9815,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9816,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9817,769,GoodFellas,1990-09-12,8.5,11263
9818,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9819,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9820,238,The Godfather,1972-03-14,8.7,17965
9821,278,The Shawshank Redemption,1994-09-23,8.7,23805
9822,240,The Godfather Part II,1974-12-20,8.6,10843
9823,772071,Cuando Sea Joven,2022-09-14,8.5,236
9824,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9825,424,Schindler's List,1993-12-15,8.6,14078
9826,129,Spirited Away,2001-07-20,8.5,14314
9827,389,12 Angry Men,1957-04-10,8.5,7280
9828,372058,Your Name.,2016-08-26,8.5,9854
9829,496243,Parasite,2019-05-30,8.5,15751
9830,155,The Dark Knight,2008-07-14,8.5,29734
9831,497,The Green Mile,1999-12-10,8.5,15416
9832,680,Pulp Fiction,1994-09-10,8.5,25189
9833,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9834,13,Forrest Gump,1994-06-23,8.5,24678
9835,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9836,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9837,769,GoodFellas,1990-09-12,8.5,11263
9838,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9839,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9840,238,The Godfather,1972-03-14,8.7,17965
9841,278,The Shawshank Redemption,1994-09-23,8.7,23805
9842,240,The Godfather Part II,1974-12-20,8.6,10843
9843,772071,Cuando Sea Joven,2022-09-14,8.5,236
9844,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9845,424,Schindler's List,1993-12-15,8.6,14078
9846,129,Spirited Away,2001-07-20,8.5,14314
9847,389,12 Angry Men,1957-04-10,8.5,7280
9848,372058,Your Name.,2016-08-26,8.5,9854
9849,496243,Parasite,2019-05-30,8.5,15751
9850,155,The Dark Knight,2008-07-14,8.5,29734
9851,497,The Green Mile,1999-12-10,8.5,15416
9852,680,Pulp Fiction,1994-09-10,8.5,25189
9853,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9854,13,Forrest Gump,1994-06-23,8.5,24678
9855,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9856,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9857,769,GoodFellas,1990-09-12,8.5,11263
9858,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9859,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9860,238,The Godfather,1972-03-14,8.7,17965
9861,278,The Shawshank Redemption,1994-09-23,8.7,23805
9862,240,The Godfather Part II,1974-12-20,8.6,10843
9863,772071,Cuando Sea Joven,2022-09-14,8.5,236
9864,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9865,424,Schindler's List,1993-12-15,8.6,14078
9866,129,Spirited Away,2001-07-20,8.5,14314
9867,389,12 Angry Men,1957-04-10,8.5,7280
9868,372058,Your Name.,2016-08-26,8.5,9854
9869,496243,Parasite,2019-05-30,8.5,15751
9870,155,The Dark Knight,2008-07-14,8.5,29734
9871,497,The Green Mile,1999-12-10,8.5,15416
9872,680,Pulp Fiction,1994-09-10,8.5,25189
9873,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9874,13,Forrest Gump,1994-06-23,8.5,24678
9875,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9876,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9877,769,GoodFellas,1990-09-12,8.5,11263
9878,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9879,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9880,238,The Godfather,1972-03-14,8.7,17965
9881,278,The Shawshank Redemption,1994-09-23,8.7,23805
9882,240,The Godfather Part II,1974-12-20,8.6,10843
9883,772071,Cuando Sea Joven,2022-09-14,8.5,236
9884,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9885,424,Schindler's List,1993-12-15,8.6,14078
9886,129,Spirited Away,2001-07-20,8.5,14314
9887,389,12 Angry Men,1957-04-10,8.5,7280
9888,372058,Your Name.,2016-08-26,8.5,9854
9889,496243,Parasite,2019-05-30,8.5,15751
9890,155,The Dark Knight,2008-07-14,8.5,29734
9891,497,The Green Mile,1999-12-10,8.5,15416
9892,680,Pulp Fiction,1994-09-10,8.5,25189
9893,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9894,13,Forrest Gump,1994-06-23,8.5,24678
9895,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9896,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9897,769,GoodFellas,1990-09-12,8.5,11263
9898,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9899,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9900,238,The Godfather,1972-03-14,8.7,17965
9901,278,The Shawshank Redemption,1994-09-23,8.7,23805
9902,240,The Godfather Part II,1974-12-20,8.6,10843
9903,772071,Cuando Sea Joven,2022-09-14,8.5,236
9904,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9905,424,Schindler's List,1993-12-15,8.6,14078
9906,129,Spirited Away,2001-07-20,8.5,14314
9907,389,12 Angry Men,1957-04-10,8.5,7280
9908,372058,Your Name.,2016-08-26,8.5,9854
9909,496243,Parasite,2019-05-30,8.5,15751
9910,155,The Dark Knight,2008-07-14,8.5,29734
9911,497,The Green Mile,1999-12-10,8.5,15416
9912,680,Pulp Fiction,1994-09-10,8.5,25189
9913,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9914,13,Forrest Gump,1994-06-23,8.5,24678
9915,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9916,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9917,769,GoodFellas,1990-09-12,8.5,11263
9918,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9919,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9920,238,The Godfather,1972-03-14,8.7,17965
9921,278,The Shawshank Redemption,1994-09-23,8.7,23805
9922,240,The Godfather Part II,1974-12-20,8.6,10843
9923,772071,Cuando Sea Joven,2022-09-14,8.5,236
9924,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9925,424,Schindler's List,1993-12-15,8.6,14078
9926,129,Spirited Away,2001-07-20,8.5,14314
9927,389,12 Angry Men,1957-04-10,8.5,7280
9928,372058,Your Name.,2016-08-26,8.5,9854
9929,496243,Parasite,2019-05-30,8.5,15751
9930,155,The Dark Knight,2008-07-14,8.5,29734
9931,497,The Green Mile,1999-12-10,8.5,15416
9932,680,Pulp Fiction,1994-09-10,8.5,25189
9933,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9934,13,Forrest Gump,1994-06-23,8.5,24678
9935,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9936,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9937,769,GoodFellas,1990-09-12,8.5,11263
9938,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9939,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9940,238,The Godfather,1972-03-14,8.7,17965
9941,278,The Shawshank Redemption,1994-09-23,8.7,23805
9942,240,The Godfather Part II,1974-12-20,8.6,10843
9943,772071,Cuando Sea Joven,2022-09-14,8.5,236
9944,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9945,424,Schindler's List,1993-12-15,8.6,14078
9946,129,Spirited Away,2001-07-20,8.5,14314
9947,389,12 Angry Men,1957-04-10,8.5,7280
9948,372058,Your Name.,2016-08-26,8.5,9854
9949,496243,Parasite,2019-05-30,8.5,15751
9950,155,The Dark Knight,2008-07-14,8.5,29734
9951,497,The Green Mile,1999-12-10,8.5,15416
9952,680,Pulp Fiction,1994-09-10,8.5,25189
9953,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9954,13,Forrest Gump,1994-06-23,8.5,24678
9955,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9956,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9957,769,GoodFellas,1990-09-12,8.5,11263
9958,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9959,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9960,238,The Godfather,1972-03-14,8.7,17965
9961,278,The Shawshank Redemption,1994-09-23,8.7,23805
9962,240,The Godfather Part II,1974-12-20,8.6,10843
9963,772071,Cuando Sea Joven,2022-09-14,8.5,236
9964,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9965,424,Schindler's List,1993-12-15,8.6,14078
9966,129,Spirited Away,2001-07-20,8.5,14314
9967,389,12 Angry Men,1957-04-10,8.5,7280
9968,372058,Your Name.,2016-08-26,8.5,9854
9969,496243,Parasite,2019-05-30,8.5,15751
9970,155,The Dark Knight,2008-07-14,8.5,29734
9971,497,The Green Mile,1999-12-10,8.5,15416
9972,680,Pulp Fiction,1994-09-10,8.5,25189
9973,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9974,13,Forrest Gump,1994-06-23,8.5,24678
9975,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9976,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9977,769,GoodFellas,1990-09-12,8.5,11263
9978,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9979,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
9980,238,The Godfather,1972-03-14,8.7,17965
9981,278,The Shawshank Redemption,1994-09-23,8.7,23805
9982,240,The Godfather Part II,1974-12-20,8.6,10843
9983,772071,Cuando Sea Joven,2022-09-14,8.5,236
9984,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
9985,424,Schindler's List,1993-12-15,8.6,14078
9986,129,Spirited Away,2001-07-20,8.5,14314
9987,389,12 Angry Men,1957-04-10,8.5,7280
9988,372058,Your Name.,2016-08-26,8.5,9854
9989,496243,Parasite,2019-05-30,8.5,15751
9990,155,The Dark Knight,2008-07-14,8.5,29734
9991,497,The Green Mile,1999-12-10,8.5,15416
9992,680,Pulp Fiction,1994-09-10,8.5,25189
9993,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
9994,13,Forrest Gump,1994-06-23,8.5,24678
9995,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
9996,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
9997,769,GoodFellas,1990-09-12,8.5,11263
9998,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
9999,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
10000,238,The Godfather,1972-03-14,8.7,17965
10001,278,The Shawshank Redemption,1994-09-23,8.7,23805
10002,240,The Godfather Part II,1974-12-20,8.6,10843
